% Model:              E_field_model_symetry_allel.mph
% Version:            COMSOL 5.4.0.388
% Date:               Mar 5 2020, 20:47
% Dimension:          1
% Nodes:              50000
% Expressions:        2
% Description:        z-coordinate, Electric field, z component
% cln1x                   z (mm)                   Term4.Ez (V/m)
0.68948                   -1.3105199999999997      -0.22765817622558632
0.68956                   -1.3104400000000005      -0.22767818785170035
0.68964                   -1.3103600000000002      -0.2276982053808477
0.68972                   -1.3102800000000006      -0.22771822881302825
0.6898                    -1.3102000000000005      -0.22773825814824197
0.68988                   -1.3101199999999997      -0.22775829338648917
0.68996                   -1.3100399999999999      -0.2277783345277693
0.69004                   -1.3099599999999991      -0.2277983815720829
0.69012                   -1.3098800000000002      -0.22781843451942918
0.6902                    -1.3098000000000003      -0.227838493369809
0.69028                   -1.30972                 -0.22785855812322203
0.69036                   -1.30964                 -0.22787862877966822
0.69044                   -1.3095599999999994      -0.22789870533914783
0.69052                   -1.3094799999999998      -0.22791878780166028
0.6906                    -1.3094000000000003      -0.22793887616720598
0.69068                   -1.3093199999999998      -0.22795897043578509
0.69076                   -1.3092399999999995      -0.22797907060739742
0.69084                   -1.3091599999999997      -0.22799917668204275
0.69092                   -1.3090799999999998      -0.22801928865972138
0.691                     -1.3090000000000006      -0.22803940654043295
0.69108                   -1.3089199999999996      -0.2280595303241783
0.69116                   -1.3088400000000004      -0.2280796600109563
0.69124                   -1.3087600000000001      -0.2280997956007678
0.69132                   -1.3086800000000005      -0.2281199370936124
0.6914                    -1.3086000000000002      -0.22814008448949027
0.69148                   -1.30852                 -0.22816023778840142
0.69156                   -1.3084400000000005      -0.2281803969903455
0.69164                   -1.3083600000000006      -0.22820056209532294
0.69172                   -1.3082800000000003      -0.22822073310333363
0.6918                    -1.3081999999999994      -0.22824091001437774
0.69188                   -1.30812                 -0.2282610928284547
0.69196                   -1.3080399999999996      -0.22828128154556498
0.69204                   -1.3079599999999996      -0.2283014761657085
0.69212                   -1.3078800000000004      -0.22832167668888498
0.6922                    -1.3077999999999996      -0.228341883115095
0.69228                   -1.3077200000000004      -0.2283620954443379
0.69236                   -1.3076399999999997      -0.22838231367661438
0.69244                   -1.30756                 -0.22840253781192374
0.69252                   -1.3074800000000002      -0.22842276785026647
0.6926                    -1.3074000000000001      -0.22844300379164237
0.69268                   -1.3073199999999998      -0.22846324563605153
0.69276                   -1.3072399999999997      -0.22848349338349383
0.69284                   -1.307160000000001       -0.22850374703396897
0.69292                   -1.3070799999999998      -0.22852400658747804
0.693                     -1.3070000000000004      -0.22854427204401975
0.69308                   -1.3069199999999999      -0.22856454340359503
0.69316                   -1.3068399999999996      -0.2285848206662034
0.69324                   -1.3067599999999997      -0.22860510383184493
0.69332                   -1.3066800000000012      -0.2286253929005192
0.6934                    -1.3066000000000006      -0.22864568787222733
0.69348                   -1.3065199999999997      -0.22866598874696867
0.69356                   -1.30644                 -0.22868629552474293
0.69364                   -1.3063599999999997      -0.22870660820555053
0.69372                   -1.3062800000000008      -0.22872692678939102
0.6938                    -1.3061999999999994      -0.22874725127626533
0.69388                   -1.30612                 -0.2287675816661723
0.69396                   -1.3060399999999992      -0.22878791795911288
0.69404                   -1.3059599999999998      -0.22880826015508626
0.69412                   -1.3058799999999997      -0.22882860825409304
0.6942                    -1.3058000000000003      -0.2288489622561329
0.69428                   -1.3057200000000007      -0.22886932216120592
0.69436                   -1.30564                 -0.2288896879693125
0.69444                   -1.3055600000000003      -0.22891005968045194
0.69452                   -1.3054799999999989      -0.22893043729462512
0.6946                    -1.3054000000000003      -0.22895082081183066
0.69468                   -1.3053199999999994      -0.22897121023207015
0.69476                   -1.3052400000000002      -0.22899160555534226
0.69484                   -1.3051599999999992      -0.22901200678164818
0.69492                   -1.3050800000000002      -0.2290324139109867
0.695                     -1.3050000000000004      -0.22905282694335866
0.69508                   -1.3049200000000007      -0.22907324587876374
0.69516                   -1.3048399999999993      -0.22909367071720252
0.69524                   -1.3047599999999997      -0.229114101458674
0.69532                   -1.3046800000000003      -0.22913453810317863
0.6954                    -1.3046                  -0.22915498065071677
0.69548                   -1.3045199999999995      -0.22917542910128808
0.69556                   -1.3044400000000003      -0.22919588345489236
0.69564                   -1.3043599999999989      -0.2292163437115303
